,0
1291,2646.261663921783
1292,2655.7656500375897
1293,2665.741794026652
1294,2682.4792387607413
1295,2667.841608859351
1296,2706.33976754534
1297,2736.941729652766
1298,2742.9595963646298
1299,2718.3455771973595
1300,2763.082842284395
1301,2764.9614174279113
1302,2787.5057908110075
1303,2787.093971034801
1304,2778.5745260635404
1305,2798.9992171917384
1306,2790.4395468224448
1307,2797.1706785189467
1308,2780.2924448917406
1309,2746.53597763733
1310,2753.3676728289147
1311,2733.706773709714
1312,2743.5021486844435
1313,2721.7512458052356
1314,2731.9285167844637
1315,2779.6395180041523
1316,2811.7180465515794
1317,2811.225775979307
1318,2823.4825038154004
1319,2844.981997956901
1320,2853.9637897287266
1321,2860.915915837594
1322,2872.5096604365913
1323,2850.4273885772427
1324,2833.971031075752
1325,2803.751210249641
1326,2831.7507853257703
1327,2819.22278132977
1328,2843.002859318302
1329,2858.323830432623
1330,2824.677983022803
1331,2850.829152003941
1332,2806.8252646005603
1333,2759.8778101130515
1334,2773.4205243021224
1335,2815.0133405916813
1336,2806.88560269761
1337,2752.63429514526
1338,2757.396344552671
1339,2730.5620796354197
1340,2746.9580990398613
1341,2779.820287018485
1342,2815.21422230503
1343,2820.3780351391392
1344,2764.4892595546553
1345,2731.0644065572005
1346,2718.8277914201244
1347,2703.235544145896
1348,2684.046557623134
1349,2668.8060373048793
1350,2665.370199648479
1351,2639.450081429215
1352,2652.942513870744
1353,2643.3379642598547
1354,2622.049408181211
1355,2636.4260635490205
1356,2598.0081103822804
1357,2630.4383658856814
1358,2667.459712854852
1359,2628.7003343584647
1360,2671.398122709851
1361,2643.237646041589
1362,2684.619278991473
1363,2727.31706734286
1364,2739.985860231977
1365,2765.815471305666
1366,2808.8046485159766
1367,2812.3709734391678
1368,2847.3631452990153
1369,2832.3335630436177
1370,2819.082237713471
1371,2789.595549294198
1372,2791.735344248113
1373,2795.6938668021285
1374,2778.122480889301
1375,2768.357274963096
1376,2781.7893693075757
1377,2830.4245735747595
1378,2809.728851563472
1379,2825.4716988035075
1380,2823.1109094372273
1381,2833.7902620614195
1382,2814.581408116458
1383,2756.301428840352
1384,2727.226560197285
1385,2782.2615271808318
1386,2718.8076787211075
1387,2664.234813261309
1388,2638.5256331049018
1389,2570.128966223434
1390,2436.510005029683
1391,2391.1296241277496
1392,2414.6587839322083
1393,2404.60218914708
1394,2496.497846784481
1395,2511.597823486437
1396,2516.0584276854165
1397,2517.374583086919
1398,2425.53901826975
1399,2342.092656433868
1400,2385.855191449049
1401,2349.7580475273735
1402,2426.644235608395
1403,2460.2800266687063
1404,2397.820775703036
1405,2500.496349459713
1406,2536.744338624013
1407,2579.6228959897317
1408,2573.1831531521534
1409,2486.7225845087683
1410,2406.681891280762
1411,2501.0087327310025
1412,2523.4226188473076
1413,2497.6131204726353
1414,2432.0494008307037
1415,2492.057355284519
1416,2538.130643195256
1417,2585.3493738426723
1418,2597.0738509852767
1419,2574.1978633452236
1420,2613.9216702871404
1421,2590.9855898268543
1422,2455.357320945979
1423,2427.799489417764
1424,2486.421139300336
1425,2550.518103574958
1426,2547.5845928403382
1427,2525.1405376755083
1428,2433.968201372253
1429,2390.1853083812375
1430,2301.2633868764888
1431,2387.3523611417013
1432,2448.3146876915366
1433,2499.11004488847
1434,2512.28091942255
1435,2544.4097297175185
1436,2596.5614677139874
1437,2584.947610415974
1438,2645.407610044029
1439,2643.48880950248
1440,2604.0360334436527
1441,2633.0100933148187
1442,2595.3657432297678
1443,2620.3616584015363
1444,2634.9593081817106
1445,2676.1802848162793
1446,2650.6217046256797
1447,2711.0718931810434
1448,2714.5278435364608
1449,2696.3032854592275
1450,2597.2646763491175
1451,2627.6554551168692
1452,2656.438689624195
1453,2668.444253999398
1454,2673.688517629573
1455,2702.5222791612578
1456,2652.7718012059204
1457,2642.172654100977
1458,2643.699747565337
1459,2661.361640623739
1460,2638.053475231646
1461,2651.2949894891017
1462,2627.4646297530285
1463,2584.917441367449
1464,2524.9597686611755
1465,2507.1771994086735
1466,2490.6406363879332
1467,2442.266651931148
1468,2499.129912310669
1469,2518.7007948379296
1470,2576.247151153564
1471,2605.663445126278
1472,2640.9570621945577
1473,2656.699909434594
1474,2645.1966719811717
1475,2628.7103907079727
1476,2623.3756199322224
1477,2593.1153284312613
1478,2607.321271134246
1479,2619.728598936147
1480,2555.973305267991
1481,2555.6919727585755
1482,2544.3295241982696
1483,2553.8234539645673
1484,2557.018184509586
1485,2579.6430086887485
1486,2574.177750646207
1487,2597.3851072664
1488,2603.493481123839
1489,2616.2324231826965
1490,2586.2335967689514
1491,2600.198187083737
1492,2647.5775740464687
1493,2630.0061881336414
1494,2632.688780684188
1495,2661.421733443972
1496,2673.2867542028753
1497,2694.8264737424092
1498,2686.1363161063246
1499,2707.3346103162103
1500,2697.830378923587
1501,2726.895191217145
1502,2721.6909077081855
1503,2770.497069917011
1504,2766.7798997511945
1505,2776.997150851639
1506,2762.299182853199
1507,2794.0963788912104
1508,2819.765333649584
1509,2788.5003883050613
1510,2781.2065915897283
1511,2816.731259419881
1512,2821.091545400595
1513,2845.203237646084
1514,2880.2152769281306
1515,2883.8019598271558
1516,2887.2076284350314
1517,2897.9375080835825
1518,2913.881237036967
1519,2893.3260586419783
1520,2917.648688950325
1521,2913.117690304787
1522,2934.9387423537364
1523,2907.05959819489
1524,2949.807668293818
1525,2948.883465246323
1526,2934.285815466148
1527,2924.6309841077173
1528,2954.7404303660533
1529,2937.4003404919176
1530,2960.8890296215254
1531,2983.413290305605
1532,2970.7950244408466
1533,2977.7974322972564
1534,2961.37124384429
1535,2908.918305916207
1536,2913.9918568815583
1537,2945.9698219339025
1538,2966.756296367582
1539,2980.7812247794177
1540,2995.5093618263827
1541,3034.188534803521
1542,3040.588297519884
1543,3050.5443288099295
1544,3049.288511505477
1545,3052.9956253217842
1546,3069.582470090066
1547,3047.0380967069705
1548,3058.4611286411427
1549,3082.7234208524396
1550,3116.4195500098012
1551,3116.1985555974356
1552,3079.438183161846
1553,3103.2685428979194
1554,3078.122027760344
1555,3111.988869582529
1556,3077.6398135375794
1557,3053.8195101510146
1558,3029.235660032269
1559,3036.6599440143927
1560,3012.0258121481065
1561,3014.9997935575766
1562,3037.0720090674167
1563,3019.4805104555726
1564,2993.811555697199
1565,3023.7502892907114
1566,3020.113324644144
1567,3015.62255139664
1568,2960.637866160635
1569,2959.0003981285017
1570,3005.4955621649533
1571,3021.540099890238
1572,3052.4030365312456
1573,3052.1217040218307
1574,3036.7806202084926
1575,3027.015414282288
1576,3053.1965070351334
1577,2992.9373891204277
1578,2931.9147244735423
1579,2930.860034159256
1580,2903.784416853805
1581,2941.7603811958134
1582,2910.756900938507
1583,2899.132987290985
1584,2893.627503850411
1585,2896.008405915708
1586,2865.90901600688
1587,2805.3484528837416
1588,2773.3202060838566
1589,2844.97218688421
1590,2823.17100225746
1591,2847.6645905074474
1592,2830.7763005307334
1593,2844.369296467346
1594,2838.3413734059736
1595,2828.3953984654363
1596,2801.0283923010616
1597,2738.217659656235
1598,2739.9657475329604
1599,2787.0638019862763
1600,2863.236725082659
1601,2814.7822898298073
1602,2873.7252523430107
1603,2806.7651717803274
1604,2829.1488888481076
1605,2811.577257658463
1606,2830.434629924268
1607,2863.67871390739
1608,2901.232802123684
1609,2924.4301023943685
1610,2920.602312383961
1611,2857.329232938569
1612,2855.03859274203
1613,2836.4625529856403
1614,2853.270392166288
1615,2844.992054306409
1616,2893.7680474667095
1617,2929.905416786418
1618,2942.3632716126776
1619,2962.0143596591874
1620,2946.773594064115
1621,2925.9672522082365
1622,2936.87790087112
1623,2890.0810463494186
1624,2858.2436249133734
1625,2865.2560891192916
1626,2894.360881534066
1627,2902.8300447577844
1628,2895.5764734404847
1629,2953.313900396777
1630,2948.602132736907
1631,2868.722095824217
1632,2886.2431999895025
1633,2847.8956412693215
1634,2887.9812315167196
1635,2897.8470009380076
1636,2950.6617221715733
1637,2936.606624711213
1638,2948.3006875284755
1639,2891.778852478602
1640,2942.8354294859337
1641,2969.840407068009
1642,2994.4544262352792
1643,2995.569699923433
1644,3001.6881301303797
1645,3000.6533072382927
1646,3010.1371806550815
1647,3024.6040978916485
1648,3005.1742495343215
1649,3029.135096537186
1650,3059.2045626743065
1651,3064.780195284622
1652,3077.428875474722
1653,3052.0010278277305
1654,3057.9085199718206
1655,3037.212552683716
1656,3075.791407442588
1657,3061.505013943537
1658,3070.195416856439
1659,3058.8226666698074
1660,3061.7461210549195
1661,3055.326490916357
1662,3064.6999897653727
1663,3080.131335447468
1664,3125.6220909171752
1665,3123.7334594241506
1666,3097.2909015840887
1667,3107.6489415776496
1668,3109.989618244914
1669,3158.7957804537386
1670,3176.035552109609
1671,3166.2102533631714
1672,3171.6553987066964
1673,3159.398670870603
1674,3187.5490911893567
1675,3147.855208019148
1676,3162.945128371595
1677,3105.7097830602665
1678,3098.144955461844
1679,3117.675367314254
1680,3122.6986365320636
1681,3120.1065511270926
1682,3123.2411888518777
1683,3134.824631824549
1684,3153.7423421874037
1685,3113.676864639022
1686,3100.294806765267
1687,3058.3404524470434
1688,3068.025207577182
1689,3041.0906244416647
1690,3045.2397270827037
1691,3065.3328039539447
1692,3083.587285802885
1693,3090.0071612182646
1694,3058.651954004984
1695,2997.7296075763643
1696,2981.1729318566067
1697,3003.657212419471
1698,2996.845629926902
1699,2977.767263248731
1700,2978.5710353789445
1701,2979.2641876645657
1702,3025.7897660263607
1703,2974.733189019029
1704,2995.5093618263827
1705,2968.132544589317
1706,2933.602719530035
1707,2883.8522415746975
1708,2907.772863179528
1709,2871.997277165302
1710,2888.1119640603274
1711,2838.9140947743126
1712,2829.932303002487
1713,2877.2515971449857
1714,2902.09666707413
1715,2910.545717598832
1716,2935.139869343903
1717,2952.6207481111555
1718,2966.223800397276
1719,2943.5788635190975
1720,2997.2172243050745
1721,3005.0937987382554
1722,3021.1280348372147
1723,2992.2241241357897
1724,2984.950440119473
1725,2959.623155967565
1726,2991.470633753118
1727,2964.8473068987237
1728,2997.2373370040914
1729,3025.8699715456096
1730,2999.648653394731
1731,2968.62481516159
1732,2967.168116143788
1733,3012.6990970115285
1734,3051.086881129744
1735,3042.316272697592
1736,2990.3757180407983
1737,3005.7366692763353
1738,3004.9731225441556
1739,2981.6051096086476
1740,2956.7399269804864
1741,2947.024757525006
1742,3083.537249332161
1743,3100.7770209880314
1744,3093.131497316724
1745,3081.3670400529036
1746,3090.700313503886
1747,3091.895792711289
1748,3118.006736294393
1749,3114.4705804197265
1750,3105.9609465211574
1751,3093.3125116078745
1752,3103.0173794370294
1753,3122.8794055463964
1754,3120.2873201414245
1755,3128.043218380505
1756,3148.3273658924045
1757,3118.0369053429185
1758,3133.086600297332
1759,3144.6602321973123
1760,3142.0985611176825
1761,3149.944721225521
1762,3133.1067129963485
1763,3155.4803737146203
1764,3154.2547254586934
1765,3133.3377637582225
1766,3151.9037471651036
1767,3160.00131601065
1768,3170.670857562151
1769,3185.2081692452757
1770,3183.3997432715005
1771,3188.031305412121
1772,3175.3725688725126
1773,3195.5662092388366
1774,3190.1610440165277
1775,3204.7586937967026
1776,3147.3828048690743
1777,3141.5660651473772
1778,3173.212661219581
1779,3118.599570361749
1780,3122.105802464708
1781,3153.9633365997693
1782,3135.990187260244
1783,3151.98419796117
1784,3193.0945547511474
1785,3226.177982418954
1786,3217.326923190736
1787,3238.7763808615127
1788,3230.6285302684246
1789,3237.77172701795
1790,3235.953244694667
1791,3245.959557732254
1792,3253.4542361609365
1793,3208.4959766615348
1794,3239.63018946245
1795,3244.864396743117
1796,3221.013924308027
1797,3228.17723375657
1798,3248.822919297133
1799,3242.8953144540264
1800,3223.6160660625073
1801,3250.299731013951
1802,3261.6621795742567
1803,3245.507512558015
1804,3250.3598238341838
1805,3211.911946895736
1806,3166.591904090853
1807,3199.896080894208
1808,3222.661693966487
1809,3238.98731892437
1810,3282.719930167843
1811,3285.5327647083627
1812,3270.6540276955902
1813,3231.944685669927
1814,3229.13160585259
1815,3205.0098572575926
1816,3161.890192780492
1817,3210.1937827907186
1818,3245.758676018905
1819,3255.2123803871696
1820,3272.904442494097
1821,3277.1742213292355
1822,3283.44325150199
1823,3301.265800875708
1824,3318.6463614246945
1825,3299.3568114068494
1826,3364.920531048781
1827,3375.891517808714
1828,3392.478362576996
1829,3388.509783673472
1830,3402.625219230882
1831,3408.5528240739886
1832,3423.311130169479
1833,3433.5484939689395
1834,3449.572673718391
1835,3467.1440596312177
1836,3477.4417615277293
1837,3484.5246201802047
1838,3489.5478893980153
1839,3497.605232845528
1840,3419.835067115045
1841,3432.1018513006466
1842,3491.99918590987
1843,3465.6471352153835
1844,3467.1943413787594
1845,3472.2276669460784
1846,3454.686450081776
1847,3460.9755929535468
1848,3426.6466496076137
1849,3398.074107886328
1850,3431.6598624759154
1851,3469.67580693914
1852,3430.4342142199876
1853,3452.054139278771
1854,3392.1769173685643
1855,3436.15063572342
1856,3443.84619586545
1857,3450.1956768342716
1858,3477.622775818879
1859,3398.8074855699824
1860,3361.3039243780477
1861,3319.680939039964
1862,3344.003814625128
1863,3369.2305352819526
1864,3389.414119298768
1865,3382.893925665124
1866,3424.265502265499
1867,3424.4764403283566
1868,3414.0080257670215
1869,3462.4423483208566
1870,3487.8903086668643
1871,3495.3648743965296
1872,3496.228984623793
1873,3552.1680419558184
1874,3574.059488451326
1875,3595.6696024374182
1876,3605.625633727464
1877,3602.742159463569
1878,3604.651148932426
1879,3576.390108769081
1880,3594.4439541814904
1881,3601.305573144783
1882,3599.85893047649
1883,3583.985350692847
1884,3579.3540338290436
1885,3598.8844456814536
1886,3606.992070876508
1887,3622.363078461553
1888,3649.006518014964
1889,3666.0154841857775
1890,3677.6290962069734
1891,3680.361725228244
1892,3653.3768603451854
1893,3667.1204562476055
1894,3659.1435635961593
1895,3640.5675238397694
1896,3670.2953193704243
1897,3678.9351952589673
1898,3620.052570842814
1899,3598.372062410164
1900,3596.4630729413057
1901,3591.3294291557218
1902,3598.271498915081
1903,3608.780138874449
1904,3654.0599562812986
1905,3656.6721543852873
1906,3610.7092410423234
1907,3573.58733057807
1908,3581.584335928533
1909,3616.26500623044
1910,3617.319696544726
1911,3613.7131462235016
1912,3647.2584301382385
1913,3667.7334030139773
1914,3670.044155909534
1915,3719.824557636579
1916,3705.88008002081
1917,3719.68401402028
1918,3718.418140366319
1919,3750.2957872003976
1920,3720.4676734514765
1921,3746.568560685073
1922,3790.1804957344466
1923,3791.7679272958567
1924,3782.2840538790665
1925,3766.9731391142545
1926,3767.967736608308
1927,3770.338582324097
1928,3763.2456673221122
1929,3732.814908433145
1930,3769.5649792424088
1931,3788.583253100346
1932,3805.451185101226
1933,3770.1075315622224
1934,3772.03638845328
1935,3767.595896953318
1936,3696.667482763928
1937,3716.720334237136
1938,3748.507473925639
1939,3762.8439038954143
1940,3806.2750699304556
1941,3810.5750178141197
1942,3818.461648596808
1943,3889.2998009174403
1944,3918.725905962846
1945,3931.676031361378
1946,3903.3046166302593
1947,3907.6347335624473
1948,3952.2110970573503
1949,3938.7287209653296
1950,3950.5635726757087
1951,3958.6608962444375
1952,3920.4239573688474
1953,3928.571562685118
1954,3928.722407927742
1955,3921.147278702994
1956,3948.393363396451
1957,3931.947307521286
1958,3867.076740164976
1959,3909.67396502128
1960,3903.827056251057
1961,3895.347591401012
1962,3952.7033676296232
1963,3974.6048704746386
1964,3986.449778534526
1965,3942.16455862173
1966,3937.1412894039204
1967,3934.2580604168415
1968,3973.64044202911
1969,4000.8264339023353
1970,3993.1205721339784
1971,4023.481181853205
1972,4053.861904271449
1973,4062.401461941726
1974,4035.6074224225085
1975,4016.860670001295
1976,4034.602768578946
1977,4066.6212043061405
1978,4070.5291998357975
1979,4057.8905759952054
1980,4058.3929029169867
1981,4001.2080846300164
1982,4012.038282496833
1983,4015.8962415557658
1984,4025.450264142296
1985,4021.220710705191
1986,4056.0522262497225
1987,4061.6278588600376
1988,4133.219501563341
1989,4147.7771712223
1990,4161.4101472801285
1991,4170.602631837994
1992,4150.730794655936
1993,4158.697385681056
1994,4157.210517614731
1995,4145.687412739109
1996,4134.103479212804
1997,4125.604146940559
1998,4151.433758014249
1999,4176.309242268735
2000,4166.162140338031
2001,4164.625235800981
2002,4126.639215109464
2003,4193.880382904745
2004,4207.001220968101
2005,4205.222964042851
2006,4220.453673288414
2007,4232.107755984462
2008,4221.839977859659
2009,4192.313554595987
2010,4129.271525912469
2011,4064.6118966190165
2012,4057.3281562531915
2013,4095.705884021898
2014,4065.385254423887
2015,4101.984970544161
2016,4015.9663907255067
2017,4012.008113448308
2018,4019.2013466685585
2019,4078.636825030852
2020,4122.138385512451
2021,4151.815899295565
2022,4194.202186089011
2023,4168.814563840053
2024,4234.5389397972995
2025,4251.32666627893
2026,4258.389657509208
2027,4239.019656695296
2028,4279.9190754224155
2029,4271.0277907961645
2030,4296.305038477349
2031,4298.284422392765
2032,4289.262650499723
2033,4321.461609964433
2034,4259.072508168503
2035,4325.811839595639
2036,4350.837433262297
2037,4366.962421783648
2038,4369.142442135597
2039,4330.604058051575
2040,4340.962098045135
2041,4286.379176235829
2042,4336.269952530647
2043,4248.051730214663
2044,4271.932371698278
2045,4283.988217821023
2046,4329.43850261588
2047,4295.813013181893
2048,4337.917722189107
2049,4287.273455511616
2050,4250.261674338319
2051,4252.6025962824
2052,4166.574205391054
2053,4160.375569664859
2054,4182.929754120645
2055,4217.3293371899545
2056,4279.356410403585
2057,4279.929377048741
2058,4261.604255476425
2059,4107.872104712416
2060,4082.0123245902028
2061,4126.669138881171
2062,4178.489262620684
2063,4011.5761809730857
2064,4034.673163025504
2065,4029.217716055654
2066,4063.567017377421
2067,4077.1097315664915
2068,4102.296472102102
2069,4129.110624320336
2070,4158.084684191502
2071,4171.858449142446
2072,4122.178610910485
2073,4088.6733071169638
2074,4086.362554221407
2075,4082.0223809397107
2076,4118.250257404994
2077,4135.71102347323
2078,4096.147872846629
2079,4125.25291053822
2080,4082.3238261481424
2081,4049.9639650913005
2082,4040.0780829709956
2083,4089.7081300090504
2084,4142.010222694509
2085,4119.084198583732
2086,4093.414998548541
2087,4067.113474878413
2088,4077.1399006150164
2089,4118.109468511878
2090,4102.8890608926395
2091,4133.159163466291
2092,4156.95935415384
2093,4203.836659471608
2094,4232.489406712142
2095,4235.583819038895
2096,4249.096609456259
2097,4245.549906678449
2098,4219.509357541903
2099,4219.680070206727
2100,4256.762000549765
2101,4310.651279519816
2102,4322.29555114317
2103,4327.168220395174
2104,4320.858719547568
2105,4321.04954491141
2106,4313.21344115308
2107,4301.780598146216
2108,4313.916404511392
2109,4339.203953818901
2110,4368.298689884168
2111,4363.506471428231
2112,4367.113021749456
2113,4366.048029808844
2114,4339.846579080165
2115,4377.641774407841
2116,4369.96608168801
2117,4396.660048265778
2118,4423.122473528039
2119,4456.426650331394
2120,4471.526872310167
2121,4476.39954156217
2122,4441.3671443042895
2123,4401.341401600306
2124,4350.114357204968
2125,4399.352206612199
2126,4439.880276237963
2127,4443.416677389447
2128,4444.68230576659
2129,4409.871148197892
2130,4378.144101329622
2131,4419.596374002881
2132,4443.446601161154
2133,4466.774879252263
2134,4480.287179115992
2135,4446.58123888594
2136,4449.655538513676
2137,4454.6282807071275
2138,4467.0559664848615
2139,4419.68663587164
2140,4361.517276440123
2141,4363.757634889122
2142,4362.722566720217
2143,4324.234219106919
2144,4371.423025982628
2145,4338.902263333652
2146,4385.618667059287
2147,4392.962745522162
2148,4406.204259779618
2149,4436.60484962006
2150,4478.30828575421
2151,4489.248612911984
2152,4513.089028997566
2153,4516.595506377342
2154,4525.607467197693
2155,4533.795297911996
2156,4562.779659409489
2157,4562.869921278246
2158,4573.459012033681
2159,4551.557263911847
2160,4570.856625002383
2161,4591.612930387539
2162,4609.415612339057
2163,4580.662301603439
2164,4559.674945456411
2165,4578.190892392568
2166,4588.006380066314
2167,4553.164808172274
2168,4566.71782398767
2169,4587.946041969264
2170,4566.526998623829
2171,4500.882582909015
2172,4552.973982808433
2173,4574.8556182312495
2174,4605.386695338483
2175,4567.531652467391
2176,4510.13540556393
2177,4513.75225751148
2178,4539.77269394901
2179,4475.133422631391
2180,4464.443768380874
2181,4511.461862591758
2182,4485.350673731837
2183,4419.646410473606
2184,4455.371960017108
2185,4491.127433332318
2186,4432.365485110264
2187,4383.931162556429
2188,4456.858828083434
2189,4352.716253682631
2190,4272.625523983899
2191,4243.811875151232
2192,4151.253234276734
2193,4130.306103527739
2194,4272.806047721415
2195,4251.778956729988
2196,4357.277421376693
2197,4427.593379353344
2198,4425.865158898819
2199,4458.034194591821
2200,4467.63874420271
2201,4504.519547555581
2202,4550.372086330771
2203,4531.012387143184
2204,4638.862075360296
2205,4633.095126832505
2206,4623.108926493935
2207,4648.9287264949335
2208,4616.086160661692
2209,4636.290102654341
2210,4634.491733030074
2211,4648.6471487087
2212,4644.065868315622
2213,4681.167911357676
2214,4679.449992529475
2215,4678.03327363289
2216,4674.4164216853405
2217,4694.449160459531
2218,4654.685373396398
2219,4750.940826460879
2220,4724.980728120398
2221,4762.374160021377
2222,4760.20395074212
2223,4797.245655687125
2224,4777.785393004456
2225,4732.817322432364
2226,4761.289055381749
2227,4772.028746102991
2228,4776.630139195086
2229,4769.778086027667
2230,4684.82498870326
2231,4754.366853044588
2232,4704.365211628361
2233,4664.882511797827
2234,4679.268978238326
2235,4571.891693171288
2236,4555.927606242069
2237,4712.141467843276
2238,4752.538559648614
2239,4759.0084715347175
2240,4798.179669807312
2241,4770.140114609967
2242,4788.163545697033
2243,4801.424682099872
2244,4793.739178307349
2245,4790.644765980596
2246,4760.214252368446
2247,4700.035094696172
2248,4666.389492563169
2249,4626.193037194362
2250,4689.1850294071555
2251,4744.370841633327
2252,4713.828972346133
2253,4708.474579425001
2254,4610.038124901303
2255,4656.955655617105
2256,4565.451705056892
2257,4655.327998657661
2258,4641.373709969201
2259,4690.581635604725
2260,4748.107879221343
2261,4752.297207260414
2262,4697.915412441274
2263,4740.572975394627
2264,4635.124547218646
2265,4670.769645966082
2266,4650.063867605286
2267,4692.91225592248
2268,4699.502844002684
2269,4729.481557717411
2270,4768.853882980172
2271,4723.5340854521055
2272,4754.577791107446
2273,4788.475047254973
2274,4828.369812138531
2275,4870.213546612164
2276,4890.568088570621
2277,4891.4216518947405
2278,4902.141229916966
2279,4920.49627526099
2280,4953.971655282803
2281,4957.095991381263
2282,4961.2652067213185
2283,4970.216829444619
2284,4986.049938553413
2285,4974.396346411
2286,4991.746737911462
2287,4962.149674924415
2288,4980.94670909317
2289,4968.1775979857875
2290,4936.872427243231
2291,4900.131922229842
2292,4867.410523144335
2293,4854.390248576061
2294,4886.097182745316
2295,4897.881752708152
2296,4913.333211089264
2297,4927.579379190283
2298,4983.026165950036
2299,5034.715802422756
2300,5021.785789723241
2301,5011.236924365839
2302,5003.933071300999
2303,4836.035203232037
2304,4864.195925177117
2305,4922.505582948113
2306,4926.655176142787
2307,4894.958053046224
2308,4885.966695478524
2309,4856.359330865152
2310,4918.205880341267
2311,4914.840191854608
2312,4951.700882508463
2313,4978.012707804916
2314,5002.6468396712025
2315,4989.857615864804
2316,4993.67559480252
2317,5000.446706620238
2318,4967.041966321801
2319,4958.964510175271
2320,5025.161289282591
2321,5027.78329845927
2322,5021.40413899556
2323,5097.878016746739
2324,5105.935360194252
2325,5064.643989113125
2326,5029.672420505929
2327,4998.066049831758
2328,4967.252904384657
2329,5019.525318575226
2330,5001.290949425302
2331,4957.588507230353
2332,4918.457043802158
2333,4992.680752031649
2334,5004.364758499403
2335,4967.373580578757
2336,4992.469813968792
2337,5017.847625145058
2338,5060.514999171103
2339,5042.200179225112
2340,5081.904118744829
2341,5073.866887996333
2342,5067.33663801318
2343,5086.877351491916
2344,5078.357906520656
2345,5049.172418032997
2346,5097.878016746739
2347,5094.623193381489
2348,5096.471599476479
2349,5064.855417729617
2350,5100.02811332698
2351,5079.674061922156
2352,5058.395316916205
2353,5068.049902997818
2354,5014.280809668233
2355,5030.636848951458
2356,5089.760335202176
2357,5061.610405437057
2358,5012.934730495022
2359,5024.77963855491
2360,5069.084971166723
2361,5083.531775704272
2362,5141.5103097719475
2363,5149.648104015527
2364,5163.522432461555
2365,5153.174203540684
2366,5141.218920913023
2367,5114.876681291227
2368,5022.398491212795
2369,5001.240422400943
2370,5030.274820369159
2371,5025.502714612239
2372,4964.721157076736
2373,4994.820546985564
2374,4954.855632932265
2375,4977.128730155455
2376,4982.242751795657
2377,5038.533290806838
2378,5078.568844583512
2379,5112.716773638296
2380,5139.913067137846
2381,5198.112350341069
2382,5225.30864384062
2383,5221.310141165388
2384,5147.799207366901
2385,5182.25912853326
2386,5168.7767524412375
2387,5057.269986878543
2388,5064.825003404275
2389,5099.405110211099
2390,5101.8564067229545
2391,5149.959605573466
2392,5136.054862802097
2393,5112.566173672489
2394,5134.4777328670125
2395,5148.4020977837645
2396,5045.264667780157
2397,5083.190350374625
2398,5070.571839233049
2399,4995.58433899456
2400,5052.266830359749
2401,5027.130371571682
2402,5033.580170758769
2403,5083.642150272047
2404,5040.301246105762
2405,4974.45668450805
2406,4801.203932964323
2407,4349.682179452928
2408,4686.904445560124
2409,4632.893999842339
2410,4761.027590294532
2411,4792.232197542005
2412,4798.833087248534
2413,4673.180717079904
2414,4704.134160866486
2415,4763.087425006015
2416,4669.905781015636
2417,4769.738351183269
2418,4856.690945122109
2419,4749.8861361465915
2420,4770.752816099522
2421,4832.287864017696
2422,4819.568789381038
2423,4860.87046208849
2424,4884.660351149713
2425,4829.002626327103
2426,4852.380940888937
2427,4762.273596526295
2428,4764.6846676401165
2429,4717.667063982866
2430,4782.4873495916345
2431,4664.591122938902
2432,4550.040472073813
2433,4573.488935805388
2434,4623.802078779556
2435,4565.200541596001
2436,4742.019618062921
2437,4767.638291073752
2438,4775.0927441044005
2439,4775.103045730726
2440,4817.519256295881
2441,4840.1342694023515
2442,4809.442290702986
2443,4801.515434522264
2444,4799.586577631206
2445,4872.855668487859
2446,4874.041336622571
2447,4900.644550777948
2448,4904.622940754163
2449,4876.472520435409
2450,5025.583165408306
2451,5032.0329645953925
2452,5020.168434390123
2453,5041.6576269052985
2454,5072.460470726073
2455,5081.220777531898
2456,5067.035438081566
2457,5115.931862159148
2458,5157.434171303133
2459,5145.910575873877
2460,5125.707124434861
2461,5130.629830157589
2462,5069.958647189859
2463,5099.676386371006
2464,5044.3905012033865
2465,4981.860610514341
2466,4916.839688469041
2467,4992.761202827715
2468,5005.711328226247
2469,5080.125861819579
2470,5098.5010198626205
2471,5108.3066964636755
2472,5072.078819998393
2473,5108.457296429482
2474,5123.587442179964
2475,5141.319484408106
2476,5131.333284069537
2477,5160.64876927035
2478,5144.91622365664
2479,5052.257019287059
2480,5141.198808214007
2481,5051.844954234035
2482,5078.659106452269
2483,5027.512022299363
2484,4980.765694802021
2485,4933.386062562471
2486,4992.2588759059345
2487,5034.725613495448
2488,5088.6654194898565
2489,4983.588830968866
2490,4958.421957855457
2491,4989.717317525321
2492,5026.758531916692
2493,5047.49472460283
2494,5033.530134288045
2495,5067.919415731028
2496,5102.740874926051
2497,5048.348778480585
2498,4898.263403435834
2499,4918.547305670915
2500,4813.982855144397
2501,4736.262971161455
2502,4721.816166623906
2503,4673.01000441508
2504,4681.14779865866
2505,4705.741705126913
2506,4544.344163269398
2507,4462.967201940873
2508,4547.036321615818
2509,4403.542025204904
2510,4479.373277694823
2511,4556.42012209116
2512,4573.699873868246
2513,4535.975318263945
2514,4547.8604517218655
2515,4532.730305971385
2516,4510.909008645618
2517,4586.7603738345515
2518,4587.865591173198
2519,4542.7866554796965
2520,4491.207884128384
2521,4490.203230284822
2522,4285.796398517981
2523,4222.352606407765
2524,4316.1969883584225
